Time,Number,HeadX,HeadY,HeadVx,HeadVy,HeadStatus,RightEyeX,RightEyeY,RightEyeVx,RightEyeVy,RightDiffX,RightDiffY,RightDiffVx,RightDiffVy,RightEyeStatus,LeftEyeX,LeftEyeY,LeftEyeVx,LeftEyeVy,LeftDiffX,LeftDiffY,LeftDiffVx,LeftDiffVy,LeftEyeStatus
0.333333333333333,1,643.854309082031,582.537963867188,0.249267578125,-0.09417724609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.219848632813,338.147796630859,0.25762939453125,-0.0948486328125,103.365539550781,-244.390167236328,0.00836181640625,-0.00067138671875,1
0.366666666666667,1,644.103576660156,582.443786621094,0.36846923828125,-0.25244140625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.477478027344,338.052947998047,0.45904541015625,-0.261016845703125,103.373901367188,-244.390838623047,0.090576171875,-0.008575439453125,1
0.4,1,644.472045898438,582.191345214844,0.39727783203125,-0.19268798828125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.9365234375,337.791931152344,0.4598388671875,-0.128082275390625,103.464477539063,-244.3994140625,0.06256103515625,0.064605712890625,1
0.433333333333333,1,644.869323730469,581.998657226563,0.39544677734375,-0.0745849609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.396362304688,337.663848876953,0.276611328125,-0.0675048828125,103.527038574219,-244.334808349609,-0.11883544921875,0.007080078125,1
0.466666666666667,1,645.264770507813,581.924072265625,0.4664306640625,-0.08355712890625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.672973632813,337.596343994141,0.42974853515625,-0.204437255859375,103.408203125,-244.327728271484,-0.03668212890625,-0.120880126953125,1
0.5,1,645.731201171875,581.840515136719,0.8812255859375,-0.874755859375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.102722167969,337.391906738281,0.5189208984375,-0.574005126953125,103.371520996094,-244.448608398438,-0.3623046875,0.300750732421875,1
0.533333333333333,1,646.612426757813,580.965759277344,0.240234375,-0.07305908203125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.621643066406,336.817901611328,0.1480712890625,-0.1661376953125,103.009216308594,-244.147857666016,-0.0921630859375,-0.09307861328125,1
0.566666666666667,1,646.852661132813,580.892700195313,0.1834716796875,-0.44635009765625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.769714355469,336.651763916016,0.111328125,-0.305206298828125,102.917053222656,-244.240936279297,-0.0721435546875,0.141143798828125,1
0.6,1,647.0361328125,580.446350097656,-0.10888671875,-0.14337158203125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.881042480469,336.346557617188,0.08746337890625,-0.236419677734375,102.844909667969,-244.099792480469,0.19635009765625,-0.093048095703125,1
0.633333333333333,1,646.92724609375,580.302978515625,-0.095947265625,-0.12432861328125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.968505859375,336.110137939453,-0.08612060546875,-0.050384521484375,103.041259765625,-244.192840576172,0.00982666015625,0.073944091796875,1
0.666666666666667,1,646.831298828125,580.178649902344,-0.053955078125,-0.13580322265625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.882385253906,336.059753417969,-0.02239990234375,-0.19842529296875,103.051086425781,-244.118896484375,0.03155517578125,-0.0626220703125,1
0.7,1,646.77734375,580.042846679688,-0.05352783203125,-0.36273193359375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.859985351563,335.861328125,-0.09954833984375,-0.415863037109375,103.082641601563,-244.181518554688,-0.0460205078125,-0.053131103515625,1
0.733333333333333,1,646.723815917969,579.680114746094,-0.03582763671875,-0.02410888671875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.760437011719,335.445465087891,-0.024658203125,-0.027587890625,103.03662109375,-244.234649658203,0.01116943359375,-0.00347900390625,1
0.766666666666667,1,646.68798828125,579.656005859375,-0.136474609375,-0.0753173828125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.735778808594,335.417877197266,-0.0638427734375,-0.20489501953125,103.047790527344,-244.238128662109,0.0726318359375,-0.12957763671875,1
0.8,1,646.551513671875,579.580688476563,-0.5096435546875,0.7274169921875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.671936035156,335.212982177734,-0.55670166015625,0.46502685546875,103.120422363281,-244.367706298828,-0.04705810546875,-0.26239013671875,1
0.833333333333333,1,646.041870117188,580.30810546875,-0.33184814453125,0.23223876953125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.115234375,335.678009033203,-0.23760986328125,0.226593017578125,103.073364257813,-244.630096435547,0.09423828125,-0.005645751953125,1
0.866666666666667,1,645.710021972656,580.540344238281,-0.39849853515625,0.370849609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.877624511719,335.904602050781,-0.22552490234375,0.23419189453125,103.167602539063,-244.6357421875,0.1729736328125,-0.13665771484375,1
0.9,1,645.3115234375,580.911193847656,-0.08392333984375,-0.01409912109375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.652099609375,336.138793945313,-0.2113037109375,0.015838623046875,103.340576171875,-244.772399902344,-0.12738037109375,0.029937744140625,1
0.933333333333333,1,645.227600097656,580.897094726563,-0.0185546875,-0.01141357421875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.440795898438,336.154632568359,-0.00469970703125,-0.00604248046875,103.213195800781,-244.742462158203,0.01385498046875,0.00537109375,1
0.966666666666667,1,645.209045410156,580.885681152344,0.0228271484375,-0.42730712890625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.436096191406,336.148590087891,-0.7049560546875,-0.350738525390625,103.22705078125,-244.737091064453,-0.727783203125,0.076568603515625,1
1,1,645.231872558594,580.458374023438,0.09783935546875,-0.4559326171875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.731140136719,335.7978515625,-0.76287841796875,-0.0745849609375,102.499267578125,-244.660522460938,-0.8607177734375,0.38134765625,1
1.03333333333333,1,645.329711914063,580.00244140625,0.00970458984375,0.03643798828125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,746.96826171875,335.723266601563,0.00640869140625,0.044708251953125,101.638549804688,-244.279174804688,-0.0032958984375,0.008270263671875,1
1.06666666666667,1,645.339416503906,580.038879394531,0.14605712890625,0.04949951171875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,746.974670410156,335.767974853516,0.0367431640625,0.102203369140625,101.63525390625,-244.270904541016,-0.10931396484375,0.052703857421875,1
1.1,1,645.485473632813,580.08837890625,0.15216064453125,0.359375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.011413574219,335.870178222656,0.46197509765625,0.210784912109375,101.525939941406,-244.218200683594,0.309814453125,-0.148590087890625,1
1.13333333333333,1,645.637634277344,580.44775390625,0.25286865234375,0.13848876953125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.473388671875,336.080963134766,0.24755859375,0.134063720703125,101.835754394531,-244.366790771484,-0.00531005859375,-0.004425048828125,1
1.16666666666667,1,645.890502929688,580.586242675781,0.29888916015625,0.58648681640625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.720947265625,336.215026855469,0.33135986328125,0.41961669921875,101.830444335938,-244.371215820313,0.032470703125,-0.1668701171875,1
1.2,1,646.189392089844,581.172729492188,0.16729736328125,0.16619873046875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.052307128906,336.634643554688,-0.7919921875,0.44775390625,101.862915039063,-244.5380859375,-0.95928955078125,0.28155517578125,1
1.23333333333333,1,646.356689453125,581.338928222656,0.40863037109375,0.45367431640625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.260314941406,337.082397460938,0.36651611328125,0.25701904296875,100.903625488281,-244.256530761719,-0.0421142578125,-0.1966552734375,1
1.26666666666667,1,646.765319824219,581.792602539063,0.1392822265625,0.22332763671875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.626831054688,337.339416503906,0.1549072265625,0.1708984375,100.861511230469,-244.453186035156,0.015625,-0.05242919921875,1
1.3,1,646.904602050781,582.015930175781,0.29949951171875,0.03778076171875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.78173828125,337.510314941406,0.26190185546875,0.0760498046875,100.877136230469,-244.505615234375,-0.03759765625,0.03826904296875,1
1.33333333333333,1,647.2041015625,582.0537109375,0.177001953125,0.05157470703125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.043640136719,337.586364746094,0.192138671875,0.0689697265625,100.839538574219,-244.467346191406,0.01513671875,0.01739501953125,1
1.36666666666667,1,647.381103515625,582.105285644531,0.20135498046875,0.00823974609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.235778808594,337.655334472656,0.14703369140625,0.04840087890625,100.854675292969,-244.449951171875,-0.0543212890625,0.0401611328125,1
1.4,1,647.582458496094,582.113525390625,0.26629638671875,0.00396728515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.3828125,337.703735351563,0.174072265625,0.052032470703125,100.800354003906,-244.409790039063,-0.09222412109375,0.048065185546875,1
1.43333333333333,1,647.848754882813,582.117492675781,-0.1588134765625,0.3446044921875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.556884765625,337.755767822266,-0.06793212890625,0.24322509765625,100.708129882813,-244.361724853516,0.09088134765625,-0.10137939453125,1
1.46666666666667,1,647.68994140625,582.462097167969,0.08172607421875,-0.0323486328125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.488952636719,337.998992919922,0.0030517578125,0.015045166015625,100.799011230469,-244.463104248047,-0.07867431640625,0.047393798828125,1
1.5,1,647.771667480469,582.429748535156,-0.126953125,-0.13714599609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,748.492004394531,338.014038085938,-0.58642578125,-0.16546630859375,100.720336914063,-244.415710449219,-0.45947265625,-0.0283203125,1
1.53333333333333,1,647.644714355469,582.292602539063,0.01800537109375,-0.3214111328125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.905578613281,337.848571777344,-0.1046142578125,-0.20550537109375,100.260864257813,-244.444030761719,-0.12261962890625,0.11590576171875,1
1.56666666666667,1,647.662719726563,581.97119140625,0.00921630859375,-0.14178466796875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.800964355469,337.64306640625,0.0260009765625,-0.085845947265625,100.138244628906,-244.328125,0.01678466796875,0.055938720703125,1
1.6,1,647.671936035156,581.829406738281,0.067138671875,0.0162353515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.826965332031,337.557220458984,0.0009765625,-0.009552001953125,100.155029296875,-244.272186279297,-0.066162109375,-0.025787353515625,1
1.63333333333333,1,647.739074707031,581.845642089844,-0.05859375,0.55157470703125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.827941894531,337.547668457031,0.0030517578125,0.554107666015625,100.0888671875,-244.297973632813,0.0616455078125,0.002532958984375,1
1.66666666666667,1,647.680480957031,582.397216796875,-0.01446533203125,0.52337646484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.830993652344,338.101776123047,0.023193359375,0.343719482421875,100.150512695313,-244.295440673828,0.03765869140625,-0.179656982421875,1
1.7,1,647.666015625,582.920593261719,0.27166748046875,0.352294921875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.854187011719,338.445495605469,-0.41729736328125,0.4881591796875,100.188171386719,-244.47509765625,-0.68896484375,0.1358642578125,1
1.73333333333333,1,647.937683105469,583.272888183594,0.04205322265625,0.0072021484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.436889648438,338.933654785156,0.0059814453125,0.02447509765625,99.4992065429688,-244.339233398438,-0.03607177734375,0.01727294921875,1
1.76666666666667,1,647.979736328125,583.280090332031,0.19952392578125,-0.15692138671875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.44287109375,338.958129882813,0.15802001953125,-0.090087890625,99.463134765625,-244.321960449219,-0.04150390625,0.06683349609375,1
1.8,1,648.179260253906,583.123168945313,0.304443359375,-0.181884765625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.600891113281,338.868041992188,0.2010498046875,-0.1234130859375,99.421630859375,-244.255126953125,-0.1033935546875,0.0584716796875,1
1.83333333333333,1,648.483703613281,582.941284179688,-0.033203125,0.1416015625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,747.801940917969,338.74462890625,5.479736328125,-0.323974609375,99.3182373046875,-244.196655273438,5.512939453125,-0.465576171875,1
1.86666666666667,1,648.450500488281,583.082885742188,0.06121826171875,0.070556640625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.281677246094,338.420654296875,0.4151611328125,0.03350830078125,104.831176757813,-244.662231445313,0.35394287109375,-0.03704833984375,1
1.9,1,648.51171875,583.153442382813,0.04058837890625,0.38970947265625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.696838378906,338.454162597656,0.1307373046875,0.23138427734375,105.185119628906,-244.699279785156,0.09014892578125,-0.1583251953125,1
1.93333333333333,1,648.552307128906,583.543151855469,0.02679443359375,0.42559814453125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.827575683594,338.685546875,-0.03924560546875,0.308685302734375,105.275268554688,-244.857604980469,-0.0660400390625,-0.116912841796875,1
1.96666666666667,1,648.5791015625,583.96875,-0.2130126953125,-0.00634765625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.788330078125,338.994232177734,-0.07012939453125,0.028961181640625,105.209228515625,-244.974517822266,0.14288330078125,0.035308837890625,1
2,1,648.366088867188,583.96240234375,-0.034423828125,-0.00384521484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.718200683594,339.023193359375,-0.06573486328125,0.049530029296875,105.352111816406,-244.939208984375,-0.03131103515625,0.053375244140625,1
2.03333333333333,1,648.331665039063,583.958557128906,-0.11505126953125,0.00714111328125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.652465820313,339.072723388672,-0.0367431640625,-0.010498046875,105.32080078125,-244.885833740234,0.07830810546875,-0.01763916015625,1
2.06666666666667,1,648.216613769531,583.965698242188,-0.0018310546875,-0.04583740234375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.61572265625,339.062225341797,-0.0428466796875,-0.00677490234375,105.399108886719,-244.903472900391,-0.041015625,0.0390625,1
2.1,1,648.214782714844,583.919860839844,-0.1767578125,-0.121337890625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.572875976563,339.055450439453,0.00439453125,-0.022308349609375,105.358093261719,-244.864410400391,0.18115234375,0.099029541015625,1
2.13333333333333,1,648.038024902344,583.798522949219,-0.0570068359375,-0.1405029296875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.577270507813,339.033142089844,0.63031005859375,-0.00689697265625,105.539245605469,-244.765380859375,0.68731689453125,0.13360595703125,1
2.16666666666667,1,647.981018066406,583.658020019531,-0.0318603515625,0.006103515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.207580566406,339.026245117188,0.2684326171875,0.013580322265625,106.2265625,-244.631774902344,0.30029296875,0.007476806640625,1
2.2,1,647.949157714844,583.664123535156,-0.11761474609375,0.0216064453125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.476013183594,339.039825439453,-0.1019287109375,0.016815185546875,106.52685546875,-244.624298095703,0.01568603515625,-0.004791259765625,1
2.23333333333333,1,647.83154296875,583.685729980469,-0.20538330078125,-0.0791015625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.374084472656,339.056640625,-0.169677734375,-0.054229736328125,106.542541503906,-244.629089355469,0.03570556640625,0.024871826171875,1
2.26666666666667,1,647.626159667969,583.606628417969,-0.0517578125,-0.07568359375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.204406738281,339.002410888672,-0.05413818359375,0.002716064453125,106.578247070313,-244.604217529297,-0.00238037109375,0.078399658203125,1
2.3,1,647.574401855469,583.530944824219,-0.05743408203125,0.0006103515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.150268554688,339.005126953125,-0.0185546875,-0.02294921875,106.575866699219,-244.525817871094,0.03887939453125,-0.0235595703125,1
2.33333333333333,1,647.516967773438,583.531555175781,-0.02459716796875,-0.0377197265625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.131713867188,338.982177734375,-0.05169677734375,0.00799560546875,106.61474609375,-244.549377441406,-0.027099609375,0.04571533203125,1
2.36666666666667,1,647.492370605469,583.493835449219,-0.04510498046875,0.06256103515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.080017089844,338.990173339844,0.03802490234375,0.014617919921875,106.587646484375,-244.503662109375,0.0831298828125,-0.047943115234375,1
2.4,1,647.447265625,583.556396484375,0.05694580078125,0.01593017578125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,754.118041992188,339.004791259766,-0.18707275390625,0.09405517578125,106.670776367188,-244.551605224609,-0.2440185546875,0.078125,1
2.43333333333333,1,647.504211425781,583.572326660156,0.0301513671875,0.029052734375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,753.930969238281,339.098846435547,-1.67559814453125,0.192108154296875,106.4267578125,-244.473480224609,-1.70574951171875,0.163055419921875,1
2.46666666666667,1,647.534362792969,583.601379394531,0.0506591796875,0.00653076171875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.25537109375,339.290954589844,-0.01556396484375,0.025970458984375,104.721008300781,-244.310424804688,-0.06622314453125,0.019439697265625,1
2.5,1,647.585021972656,583.60791015625,-0.34552001953125,0.50311279296875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.239807128906,339.316925048828,-0.16632080078125,0.3585205078125,104.65478515625,-244.290985107422,0.17919921875,-0.14459228515625,1
2.53333333333333,1,647.239501953125,584.111022949219,-0.20257568359375,0.43255615234375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.073486328125,339.675445556641,-0.05621337890625,0.465423583984375,104.833984375,-244.435577392578,0.1463623046875,0.032867431640625,1
2.56666666666667,1,647.036926269531,584.543579101563,-0.07891845703125,0.05169677734375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.017272949219,340.140869140625,-6.103515625e-05,0.009246826171875,104.980346679688,-244.402709960938,0.078857421875,-0.042449951171875,1
2.6,1,646.9580078125,584.595275878906,0.096435546875,-0.15484619140625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.017211914063,340.150115966797,-0.0157470703125,0.003387451171875,105.059204101563,-244.445159912109,-0.1121826171875,0.158233642578125,1
2.63333333333333,1,647.054443359375,584.4404296875,0.38836669921875,-0.4078369140625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.00146484375,340.153503417969,0.28070068359375,-0.379150390625,104.947021484375,-244.286926269531,-0.107666015625,0.0286865234375,1
2.66666666666667,1,647.442810058594,584.032592773438,0.25518798828125,-0.331787109375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.282165527344,339.774353027344,-1.0057373046875,-0.0633544921875,104.83935546875,-244.258239746094,-1.26092529296875,0.2684326171875,1
2.7,1,647.697998046875,583.700805664063,0.08599853515625,-0.06390380859375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.276428222656,339.710998535156,-0.7242431640625,0.002532958984375,103.578430175781,-243.989807128906,-0.81024169921875,0.066436767578125,1
2.73333333333333,1,647.783996582031,583.636901855469,0.25885009765625,-0.09991455078125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,750.552185058594,339.713531494141,0.33001708984375,0.002716064453125,102.768188476563,-243.923370361328,0.0711669921875,0.102630615234375,1
2.76666666666667,1,648.042846679688,583.536987304688,0.15509033203125,0.024169921875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,750.882202148438,339.716247558594,0.32611083984375,0.067657470703125,102.83935546875,-243.820739746094,0.1710205078125,0.043487548828125,1
2.8,1,648.197937011719,583.561157226563,0.39227294921875,0.099853515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.208312988281,339.783905029297,0.28570556640625,0.13043212890625,103.010375976563,-243.777252197266,-0.1065673828125,0.03057861328125,1
2.83333333333333,1,648.590209960938,583.661010742188,0.54931640625,0.065673828125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.494018554688,339.914337158203,0.36224365234375,0.045867919921875,102.90380859375,-243.746673583984,-0.18707275390625,-0.019805908203125,1
2.86666666666667,1,649.139526367188,583.726684570313,0.106201171875,0.00341796875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.856262207031,339.960205078125,0.028564453125,0.011474609375,102.716735839844,-243.766479492188,-0.07763671875,0.008056640625,1
2.9,1,649.245727539063,583.730102539063,0.04412841796875,0.00775146484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.884826660156,339.9716796875,0.1116943359375,-0.003753662109375,102.639099121094,-243.758422851563,0.06756591796875,-0.011505126953125,1
2.93333333333333,1,649.289855957031,583.737854003906,0.02642822265625,-0.0057373046875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.996520996094,339.967926025391,0.10943603515625,0.0120849609375,102.706665039063,-243.769927978516,0.0830078125,0.017822265625,1
2.96666666666667,1,649.316284179688,583.732116699219,0.16070556640625,0.0074462890625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.10595703125,339.980010986328,0.19586181640625,0.004547119140625,102.789672851563,-243.752105712891,0.03515625,-0.002899169921875,1
3,1,649.476989746094,583.739562988281,0.147705078125,0.00238037109375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.301818847656,339.984558105469,0.08026123046875,0.023284912109375,102.824829101563,-243.755004882813,-0.06744384765625,0.020904541015625,1
3.03333333333333,1,649.624694824219,583.741943359375,0.01141357421875,0.0272216796875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.382080078125,340.007843017578,-0.020263671875,-6.103515625e-05,102.757385253906,-243.734100341797,-0.03167724609375,-0.02728271484375,1
3.06666666666667,1,649.636108398438,583.769165039063,-0.146484375,-0.045654296875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,752.36181640625,340.007781982422,-1.2791748046875,0.0767822265625,102.725708007813,-243.761383056641,-1.1326904296875,0.1224365234375,1
3.1,1,649.489624023438,583.723510742188,-0.4178466796875,-0.20745849609375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,751.082641601563,340.084564208984,-0.2742919921875,-0.14111328125,101.593017578125,-243.638946533203,0.1435546875,0.06634521484375,1
3.13333333333333,1,649.07177734375,583.516052246094,-0.43853759765625,-0.23541259765625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,750.808349609375,339.943450927734,-0.46844482421875,-0.22735595703125,101.736572265625,-243.572601318359,-0.0299072265625,0.008056640625,1
3.16666666666667,1,648.633239746094,583.280639648438,-0.59686279296875,-0.17083740234375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,750.339904785156,339.716094970703,-0.49200439453125,-0.20880126953125,101.706665039063,-243.564544677734,0.1048583984375,-0.0379638671875,1
3.2,1,648.036376953125,583.109802246094,-0.180908203125,-0.1820068359375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.847900390625,339.507293701172,-0.14703369140625,-0.07696533203125,101.8115234375,-243.602508544922,0.03387451171875,0.10504150390625,1
3.23333333333333,1,647.85546875,582.927795410156,-0.20941162109375,-0.07891845703125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,749.700866699219,339.430328369141,-0.36474609375,-0.177154541015625,101.845397949219,-243.497467041016,-0.15533447265625,-0.098236083984375,1
